ItemID,Sentiment,SentimentSource
2412,0,Sentiment140
2413,0,Sentiment140
2414,1,Sentiment140
2415,0,Sentiment140
2416,0,Sentiment140
2417,0,Sentiment140
2418,1,Sentiment140
2419,0,Sentiment140
2420,0,Sentiment140
2421,1,Sentiment140
2422,0,Sentiment140
2423,0,Sentiment140
2424,1,Sentiment140
2425,0,Sentiment140
2426,1,Sentiment140
2427,1,Sentiment140
2428,0,Sentiment140
2429,1,Sentiment140
2430,0,Sentiment140
2431,0,Sentiment140
2432,1,Sentiment140
2433,0,Sentiment140
2434,0,Sentiment140
2435,0,Sentiment140
2436,0,Sentiment140
2437,0,Sentiment140
2438,0,Sentiment140
2439,0,Sentiment140
2440,1,Sentiment140
2441,0,Sentiment140
2442,0,Sentiment140
2443,0,Sentiment140
2444,0,Sentiment140
2445,0,Sentiment140
2446,0,Sentiment140
2447,0,Sentiment140
2448,0,Sentiment140
2449,0,Sentiment140
2450,1,Sentiment140
2451,1,Sentiment140
2452,0,Sentiment140
2453,1,Sentiment140
2454,0,Sentiment140
2455,0,Sentiment140
2456,0,Sentiment140
2457,0,Sentiment140
2458,1,Sentiment140
2459,0,Sentiment140
2460,0,Sentiment140
2461,1,Sentiment140
2462,1,Sentiment140
2463,1,Sentiment140
2464,0,Sentiment140
2465,1,Sentiment140
2466,0,Sentiment140
2467,0,Sentiment140
2468,0,Sentiment140
2469,0,Sentiment140
2470,0,Sentiment140
2471,1,Sentiment140
2472,1,Sentiment140
2473,1,Sentiment140
2474,1,Sentiment140
2475,0,Sentiment140
2476,0,Sentiment140
2477,0,Sentiment140
2478,0,Sentiment140
2479,0,Sentiment140
2480,0,Sentiment140
2481,0,Sentiment140
2482,0,Sentiment140
2483,1,Sentiment140
2484,0,Sentiment140
2485,0,Sentiment140
2486,0,Sentiment140
2487,0,Sentiment140
2488,0,Sentiment140
2489,0,Sentiment140
2490,0,Sentiment140
2491,0,Sentiment140
2492,0,Sentiment140
2493,0,Sentiment140
2494,0,Sentiment140
2495,0,Sentiment140
2496,0,Sentiment140
2497,0,Sentiment140
2498,0,Sentiment140
2499,0,Sentiment140
2500,0,Sentiment140
2501,1,Sentiment140
2502,0,Sentiment140
2503,0,Sentiment140
2504,1,Sentiment140
2505,0,Sentiment140
2506,0,Sentiment140
2507,0,Sentiment140
2508,0,Sentiment140
2509,0,Sentiment140
2510,0,Sentiment140
2511,1,Sentiment140
2512,0,Sentiment140
2513,0,Sentiment140
2514,0,Sentiment140
2515,0,Sentiment140
2516,0,Sentiment140
2517,1,Sentiment140
2518,0,Sentiment140
2519,0,Sentiment140
2520,0,Sentiment140
2521,0,Sentiment140
2522,0,Sentiment140
2523,0,Sentiment140
2524,0,Sentiment140
2525,0,Sentiment140
2526,0,Sentiment140
2527,0,Sentiment140
2528,0,Sentiment140
2529,0,Sentiment140
2530,0,Sentiment140
2531,0,Sentiment140
2532,0,Sentiment140
2533,0,Sentiment140
2534,0,Sentiment140
2535,0,Sentiment140
2536,0,Sentiment140
2537,0,Sentiment140
2538,0,Sentiment140
2539,0,Sentiment140
2540,0,Sentiment140
2541,0,Sentiment140
2542,0,Sentiment140
2543,0,Sentiment140
2544,0,Sentiment140
2545,0,Sentiment140
2546,0,Sentiment140
2547,0,Sentiment140
2548,0,Sentiment140
2549,1,Sentiment140
2550,0,Sentiment140
2551,0,Sentiment140
2552,0,Sentiment140
2553,0,Sentiment140
2554,0,Sentiment140
2555,0,Sentiment140
2556,0,Sentiment140
2557,0,Sentiment140
2558,0,Sentiment140
2559,0,Sentiment140
2560,0,Sentiment140
2561,0,Sentiment140
2562,0,Sentiment140
2563,0,Sentiment140
2564,0,Sentiment140
2565,0,Sentiment140
2566,0,Sentiment140
2567,0,Sentiment140
2568,0,Sentiment140
2569,0,Sentiment140
2570,0,Sentiment140
2571,0,Sentiment140
2572,0,Sentiment140
2573,0,Sentiment140
2574,0,Sentiment140
2575,0,Sentiment140
2576,0,Sentiment140
2577,0,Sentiment140
2578,0,Sentiment140
2579,0,Sentiment140
2580,0,Sentiment140
2581,0,Sentiment140
2582,0,Sentiment140
2583,1,Sentiment140
2584,0,Sentiment140
2585,0,Sentiment140
2586,1,Sentiment140
2587,1,Sentiment140
2588,0,Sentiment140
2589,0,Sentiment140
2590,0,Sentiment140
2591,0,Sentiment140
2592,0,Sentiment140
2593,0,Sentiment140
2594,0,Sentiment140
2595,0,Sentiment140
2596,0,Sentiment140
2597,0,Sentiment140
2598,0,Sentiment140
2599,0,Sentiment140
2600,0,Sentiment140
2601,1,Sentiment140
2602,0,Sentiment140
2603,0,Sentiment140
2604,0,Sentiment140
2605,0,Sentiment140
2606,0,Sentiment140
2607,0,Sentiment140
2608,0,Sentiment140
2609,0,Sentiment140
2610,0,Sentiment140
2611,0,Sentiment140
2612,0,Sentiment140
2613,1,Sentiment140
2614,0,Sentiment140
2615,0,Sentiment140
2616,0,Sentiment140
2617,0,Sentiment140
2618,1,Sentiment140
2619,0,Sentiment140
2620,0,Sentiment140
2621,0,Sentiment140
2622,0,Sentiment140
2623,0,Sentiment140
2624,0,Sentiment140
2625,1,Sentiment140
2626,0,Sentiment140
2627,0,Sentiment140
2628,0,Sentiment140
2629,0,Sentiment140
2630,0,Sentiment140
2631,0,Sentiment140
2632,0,Sentiment140
2633,1,Sentiment140
2634,1,Sentiment140
2635,1,Sentiment140
2636,0,Sentiment140
2637,0,Sentiment140
2638,0,Sentiment140
2639,0,Sentiment140
2640,0,Sentiment140
2641,1,Sentiment140
2642,0,Sentiment140
2643,0,Sentiment140
2644,0,Sentiment140
2645,0,Sentiment140
2646,1,Sentiment140
2647,0,Sentiment140
2648,0,Sentiment140
2649,1,Sentiment140
2650,0,Sentiment140
2651,0,Sentiment140
2652,0,Sentiment140
2653,0,Sentiment140
2654,0,Sentiment140
2655,0,Sentiment140
2656,0,Sentiment140
2657,0,Sentiment140
2658,0,Sentiment140
2659,0,Sentiment140
2660,0,Sentiment140
2661,0,Sentiment140
2662,0,Sentiment140
2663,0,Sentiment140
2664,0,Sentiment140
2665,0,Sentiment140
2666,0,Sentiment140
2667,1,Sentiment140
2668,0,Sentiment140
2669,0,Sentiment140
2670,0,Sentiment140
2671,0,Sentiment140
2672,0,Sentiment140
2673,0,Sentiment140
2674,0,Sentiment140
2675,1,Sentiment140
2676,0,Sentiment140
2677,0,Sentiment140
2678,1,Sentiment140
2679,1,Sentiment140
2680,1,Sentiment140
2681,0,Sentiment140
2682,0,Sentiment140
2683,1,Sentiment140
2684,0,Sentiment140
2685,0,Sentiment140
2686,0,Sentiment140
2687,0,Sentiment140
2688,0,Sentiment140
2689,1,Sentiment140
2690,1,Sentiment140
2691,0,Sentiment140
2692,1,Sentiment140
2693,0,Sentiment140
2694,1,Sentiment140
2695,1,Sentiment140
2696,0,Sentiment140
2697,1,Sentiment140
2698,0,Sentiment140
2699,0,Sentiment140
2700,1,Sentiment140
2701,0,Sentiment140
2702,0,Sentiment140
2703,0,Sentiment140
2704,1,Sentiment140
2705,0,Sentiment140
2706,0,Sentiment140
2707,0,Sentiment140
2708,0,Sentiment140
2709,0,Sentiment140
2710,0,Sentiment140
2711,0,Sentiment140
2712,0,Sentiment140
2713,1,Sentiment140
2714,0,Sentiment140
2715,0,Sentiment140
2716,0,Sentiment140
2717,0,Sentiment140
2718,0,Sentiment140
2719,0,Sentiment140
2720,0,Sentiment140
2721,0,Sentiment140
2722,0,Sentiment140
2723,0,Sentiment140
2724,0,Sentiment140
2725,0,Sentiment140
2726,0,Sentiment140
2727,0,Sentiment140
2728,0,Sentiment140
2729,0,Sentiment140
2730,1,Sentiment140
2731,0,Sentiment140
2732,0,Sentiment140
2733,1,Sentiment140
2734,0,Sentiment140
2735,0,Sentiment140
2736,0,Sentiment140
2737,0,Sentiment140
2738,0,Sentiment140
2739,0,Sentiment140
2740,0,Sentiment140
2741,0,Sentiment140
2742,0,Sentiment140
2743,0,Sentiment140
2744,0,Sentiment140
2745,0,Sentiment140
2746,0,Sentiment140
2747,0,Sentiment140
2748,1,Sentiment140
2749,0,Sentiment140
2750,0,Sentiment140
2751,0,Sentiment140
2752,1,Sentiment140
2753,0,Sentiment140
2754,0,Sentiment140
2755,0,Sentiment140
2756,0,Sentiment140
2757,0,Sentiment140
2758,0,Sentiment140
2759,0,Sentiment140
2760,0,Sentiment140
2761,0,Sentiment140
2762,0,Sentiment140
2763,1,Sentiment140
2764,0,Sentiment140
2765,0,Sentiment140
2766,0,Sentiment140
2767,0,Sentiment140
2768,0,Sentiment140
2769,0,Sentiment140
2770,1,Sentiment140
2771,0,Sentiment140
2772,1,Sentiment140
2773,0,Sentiment140
2774,0,Sentiment140
2775,0,Sentiment140
2776,0,Sentiment140
2777,0,Sentiment140
2778,0,Sentiment140
2779,0,Sentiment140
2780,1,Sentiment140
2781,0,Sentiment140
2782,0,Sentiment140
2783,0,Sentiment140
2784,1,Sentiment140
2785,0,Sentiment140
2786,0,Sentiment140
2787,0,Sentiment140
2788,0,Sentiment140
2789,1,Sentiment140
2790,1,Sentiment140
2791,1,Sentiment140
2792,1,Sentiment140
2793,0,Sentiment140
2794,0,Sentiment140
2795,1,Sentiment140
2796,1,Sentiment140
2797,0,Sentiment140
2798,1,Sentiment140
2799,1,Sentiment140
2800,1,Sentiment140
2801,0,Sentiment140
2802,1,Sentiment140
2803,1,Sentiment140
2804,0,Sentiment140
2805,1,Sentiment140
2806,0,Sentiment140
2807,1,Sentiment140
2808,0,Sentiment140
2809,0,Sentiment140
2810,0,Sentiment140
2811,0,Sentiment140
2812,0,Sentiment140
2813,0,Sentiment140
2814,1,Sentiment140
2815,1,Sentiment140
2816,0,Sentiment140
2817,0,Sentiment140
2818,1,Sentiment140
2819,1,Sentiment140
2820,0,Sentiment140
2821,1,Sentiment140
2822,0,Sentiment140
2823,0,Sentiment140
2824,0,Sentiment140
2825,1,Sentiment140
2826,0,Sentiment140
2827,0,Sentiment140
2828,0,Sentiment140
2829,0,Sentiment140
2830,1,Sentiment140
2831,0,Sentiment140
2832,0,Sentiment140
2833,0,Sentiment140
2834,1,Sentiment140
2835,1,Sentiment140
2836,0,Sentiment140
2837,1,Sentiment140
2838,0,Sentiment140
2839,0,Sentiment140
2840,1,Sentiment140
2841,1,Sentiment140
2842,0,Sentiment140
2843,0,Sentiment140
2844,0,Sentiment140
2845,0,Sentiment140
2846,0,Sentiment140
2847,0,Sentiment140
2848,0,Sentiment140
2849,0,Sentiment140
2850,0,Sentiment140
2851,0,Sentiment140
2852,0,Sentiment140
2853,0,Sentiment140
2854,0,Sentiment140
2855,0,Sentiment140
2856,1,Sentiment140
2857,0,Sentiment140
2858,0,Sentiment140
2859,1,Sentiment140
2860,0,Sentiment140
2861,0,Sentiment140
2862,0,Sentiment140
2863,0,Sentiment140
2864,1,Sentiment140
2865,0,Sentiment140
2866,0,Sentiment140
2867,0,Sentiment140
2868,0,Sentiment140
2869,1,Sentiment140
2870,1,Sentiment140
2871,0,Sentiment140
2872,0,Sentiment140
2873,1,Sentiment140
2874,1,Sentiment140
2875,1,Sentiment140
2876,0,Sentiment140
2877,1,Sentiment140
2878,1,Sentiment140
2879,1,Sentiment140
2880,1,Sentiment140
2881,1,Sentiment140
2882,0,Sentiment140
2883,1,Sentiment140
2884,1,Sentiment140
2885,0,Sentiment140
2886,0,Sentiment140
2887,0,Sentiment140
2888,0,Sentiment140
2889,0,Sentiment140
2890,0,Sentiment140
2891,0,Sentiment140
2892,0,Sentiment140
2893,0,Sentiment140
2894,1,Sentiment140
2895,0,Sentiment140
2896,0,Sentiment140
2897,0,Sentiment140
2898,0,Sentiment140
2899,0,Sentiment140
2900,0,Sentiment140
2901,1,Sentiment140
2902,0,Sentiment140
2903,0,Sentiment140
2904,0,Sentiment140
2905,0,Sentiment140
2906,0,Sentiment140
2907,1,Sentiment140
2908,0,Sentiment140
2909,0,Sentiment140
2910,0,Sentiment140
2911,0,Sentiment140
2912,0,Sentiment140
2913,0,Sentiment140
2914,1,Sentiment140
2915,0,Sentiment140
2916,0,Sentiment140
2917,0,Sentiment140
2918,1,Sentiment140
2919,0,Sentiment140
2920,0,Sentiment140
2921,0,Sentiment140
2922,0,Sentiment140
2923,0,Sentiment140
2924,1,Sentiment140
2925,0,Sentiment140
2926,0,Sentiment140
2927,0,Sentiment140
2928,0,Sentiment140
2929,1,Sentiment140
2930,0,Sentiment140
2931,0,Sentiment140
2932,0,Sentiment140
2933,0,Sentiment140
2934,1,Sentiment140
2935,1,Sentiment140
2936,1,Sentiment140
2937,1,Sentiment140
2938,0,Sentiment140
2939,1,Sentiment140
2940,0,Sentiment140
2941,0,Sentiment140
2942,1,Sentiment140
2943,1,Sentiment140
2944,0,Sentiment140
2945,1,Sentiment140
2946,0,Sentiment140
2947,0,Sentiment140
2948,0,Sentiment140
2949,0,Sentiment140
2950,0,Sentiment140
2951,0,Sentiment140
2952,0,Sentiment140
2953,0,Sentiment140
2954,0,Sentiment140
2955,1,Sentiment140
2956,0,Sentiment140
2957,0,Sentiment140
2958,0,Sentiment140
2959,1,Sentiment140
2960,0,Sentiment140
2961,0,Sentiment140
2962,0,Sentiment140
2963,0,Sentiment140
2964,0,Sentiment140
2965,0,Sentiment140
2966,0,Sentiment140
2967,0,Sentiment140
2968,0,Sentiment140
2969,0,Sentiment140
2970,0,Sentiment140
2971,0,Sentiment140
2972,0,Sentiment140
2973,0,Sentiment140
2974,0,Sentiment140
2975,0,Sentiment140
2976,1,Sentiment140
2977,0,Sentiment140
2978,0,Sentiment140
2979,0,Sentiment140
2980,0,Sentiment140
2981,0,Sentiment140
2982,0,Sentiment140
2983,0,Sentiment140
2984,0,Sentiment140
2985,0,Sentiment140
2986,0,Sentiment140
2987,0,Sentiment140
2988,0,Sentiment140
2989,0,Sentiment140
2990,0,Sentiment140
2991,0,Sentiment140
2992,0,Sentiment140
2993,0,Sentiment140
2994,0,Sentiment140
2995,0,Sentiment140
2996,0,Sentiment140
2997,1,Sentiment140
2998,0,Sentiment140
2999,1,Sentiment140
3000,0,Sentiment140
3001,0,Sentiment140
3002,0,Sentiment140
3003,0,Sentiment140
3004,0,Sentiment140
3005,0,Sentiment140
3006,0,Sentiment140
3007,1,Sentiment140
3008,0,Sentiment140
3009,1,Sentiment140
3010,0,Sentiment140
3011,0,Sentiment140
3012,0,Sentiment140
3013,0,Sentiment140
3014,0,Sentiment140
3015,0,Sentiment140
3016,0,Sentiment140
3017,0,Sentiment140
3018,0,Sentiment140
3019,0,Sentiment140
3020,0,Sentiment140
3021,0,Sentiment140
3022,0,Sentiment140
3023,0,Sentiment140
3024,0,Sentiment140
3025,0,Sentiment140
3026,0,Sentiment140
3027,1,Sentiment140
3028,0,Sentiment140
3029,0,Sentiment140
3030,0,Sentiment140
3031,0,Sentiment140
3032,0,Sentiment140
3033,0,Sentiment140
3034,0,Sentiment140
3035,0,Sentiment140
3036,0,Sentiment140
3037,1,Sentiment140
3038,0,Sentiment140
3039,0,Sentiment140
3040,0,Sentiment140
3041,0,Sentiment140
3042,0,Sentiment140
3043,0,Sentiment140
3044,0,Sentiment140
3045,0,Sentiment140
3046,0,Sentiment140
3047,0,Sentiment140
3048,0,Sentiment140
3049,0,Sentiment140
3050,0,Sentiment140
3051,0,Sentiment140
3052,0,Sentiment140
3053,0,Sentiment140
3054,0,Sentiment140
3055,0,Sentiment140
3056,0,Sentiment140
3057,0,Sentiment140
3058,0,Sentiment140
3059,0,Sentiment140
3060,0,Sentiment140
3061,0,Sentiment140
3062,0,Sentiment140
3063,0,Sentiment140
3064,0,Sentiment140
3065,0,Sentiment140
3066,1,Sentiment140
3067,0,Sentiment140
3068,0,Sentiment140
3069,0,Sentiment140
3070,1,Sentiment140
3071,0,Sentiment140
3072,0,Sentiment140
3073,1,Sentiment140
3074,0,Sentiment140
3075,0,Sentiment140
3076,0,Sentiment140
3077,0,Sentiment140
3078,0,Sentiment140
3079,0,Sentiment140
3080,0,Sentiment140
3081,0,Sentiment140
3082,0,Sentiment140
3083,0,Sentiment140
3084,1,Sentiment140
3085,0,Sentiment140
3086,0,Sentiment140
3087,0,Sentiment140
3088,0,Sentiment140
3089,0,Sentiment140
3090,0,Sentiment140
3091,0,Sentiment140
3092,0,Sentiment140
3093,0,Sentiment140
3094,0,Sentiment140
3095,1,Sentiment140
3096,0,Sentiment140
3097,0,Sentiment140
3098,0,Sentiment140
3099,0,Sentiment140
3100,0,Sentiment140
3101,0,Sentiment140
3102,0,Sentiment140
3103,0,Sentiment140
3104,0,Sentiment140
3105,0,Sentiment140
3106,0,Sentiment140
3107,0,Sentiment140
3108,1,Sentiment140
3109,0,Sentiment140
3110,0,Sentiment140
3111,0,Sentiment140
3112,0,Sentiment140
3113,0,Sentiment140
3114,0,Sentiment140
3115,0,Sentiment140
3116,0,Sentiment140
3117,0,Sentiment140
3118,0,Sentiment140
3119,0,Sentiment140
3120,1,Sentiment140
3121,0,Sentiment140
3122,1,Sentiment140
3123,1,Sentiment140
3124,1,Sentiment140
3125,0,Sentiment140
3126,0,Sentiment140
3127,1,Sentiment140
3128,0,Sentiment140
3129,0,Sentiment140
3130,0,Sentiment140
3131,0,Sentiment140
3132,1,Sentiment140
3133,0,Sentiment140
3134,0,Sentiment140
3135,0,Sentiment140
3136,0,Sentiment140
3137,0,Sentiment140
3138,0,Sentiment140
3139,0,Sentiment140
3140,0,Sentiment140
3141,0,Sentiment140
3142,0,Sentiment140
3143,0,Sentiment140
3144,1,Sentiment140
3145,0,Sentiment140
3146,0,Sentiment140
3147,0,Sentiment140
3148,0,Sentiment140
3149,0,Sentiment140
3150,0,Sentiment140
3151,0,Sentiment140
3152,0,Sentiment140
3153,0,Sentiment140
3154,0,Sentiment140
3155,0,Sentiment140
3156,0,Sentiment140
3157,0,Sentiment140
3158,0,Sentiment140
3159,0,Sentiment140
3160,0,Sentiment140
3161,0,Sentiment140
3162,0,Sentiment140
3163,0,Sentiment140
3164,0,Sentiment140
3165,1,Sentiment140
3166,0,Sentiment140
3167,0,Sentiment140
3168,1,Sentiment140
3169,0,Sentiment140
3170,0,Sentiment140
3171,1,Sentiment140
3172,0,Sentiment140
3173,0,Sentiment140
3174,0,Sentiment140
3175,0,Sentiment140
3176,0,Sentiment140
3177,0,Sentiment140
3178,0,Sentiment140
3179,1,Sentiment140
3180,0,Sentiment140
3181,0,Sentiment140
3182,0,Sentiment140
3183,1,Sentiment140
3184,0,Sentiment140
3185,0,Sentiment140
3186,0,Sentiment140
3187,0,Sentiment140
3188,1,Sentiment140
3189,0,Sentiment140
3190,0,Sentiment140
3191,1,Sentiment140
3192,0,Sentiment140
3193,0,Sentiment140
3194,1,Sentiment140
3195,0,Sentiment140
3196,0,Sentiment140
3197,1,Sentiment140
3198,1,Sentiment140
3199,0,Sentiment140
3200,0,Sentiment140
3201,0,Sentiment140
3202,1,Sentiment140
3203,0,Sentiment140
3204,0,Sentiment140
3205,0,Sentiment140
3206,1,Sentiment140
3207,0,Sentiment140
3208,0,Sentiment140
3209,0,Sentiment140
3210,0,Sentiment140
3211,1,Sentiment140
3212,0,Sentiment140
3213,0,Sentiment140
3214,0,Sentiment140
3215,0,Sentiment140
3216,0,Sentiment140
3217,0,Sentiment140
3218,0,Sentiment140
3219,0,Sentiment140
3220,1,Sentiment140
3221,0,Sentiment140
3222,0,Sentiment140
3223,0,Sentiment140
3224,0,Sentiment140
3225,1,Sentiment140
3226,1,Sentiment140
3227,0,Sentiment140
3228,0,Sentiment140
3229,1,Sentiment140
3230,0,Sentiment140
3231,1,Sentiment140
3232,1,Sentiment140
3233,0,Sentiment140
3234,0,Sentiment140
3235,0,Sentiment140
3236,1,Sentiment140
3237,1,Sentiment140
3238,0,Sentiment140
3239,0,Sentiment140
3240,0,Sentiment140
3241,0,Sentiment140
3242,1,Sentiment140
3243,1,Sentiment140
3244,0,Sentiment140
3245,0,Sentiment140
3246,0,Sentiment140
3247,0,Sentiment140
3248,0,Sentiment140
3249,0,Sentiment140
3250,1,Sentiment140
3251,0,Sentiment140
3252,0,Sentiment140
3253,0,Sentiment140
3254,0,Sentiment140
3255,0,Sentiment140
3256,0,Sentiment140
3257,0,Sentiment140
3258,1,Sentiment140
3259,0,Sentiment140
3260,0,Sentiment140
3261,0,Sentiment140
3262,0,Sentiment140
3263,0,Sentiment140
3264,0,Sentiment140
3265,0,Sentiment140
3266,0,Sentiment140
3267,0,Sentiment140
3268,0,Sentiment140
3269,0,Sentiment140
3270,0,Sentiment140
3271,0,Sentiment140
3272,0,Sentiment140
3273,0,Sentiment140
3274,0,Sentiment140
3275,0,Sentiment140
3276,0,Sentiment140
3277,1,Sentiment140
3278,0,Sentiment140
3279,1,Sentiment140
3280,0,Sentiment140
3281,0,Sentiment140
3282,0,Sentiment140
3283,0,Sentiment140
3284,0,Sentiment140
3285,0,Sentiment140
3286,0,Sentiment140
3287,0,Sentiment140
3288,0,Sentiment140
3289,0,Sentiment140
3290,0,Sentiment140
3291,0,Sentiment140
3292,0,Sentiment140
3293,0,Sentiment140
3294,1,Sentiment140
3295,0,Sentiment140
3296,0,Sentiment140
3297,0,Sentiment140
3298,0,Sentiment140
3299,0,Sentiment140
3300,1,Sentiment140
3301,0,Sentiment140
3302,0,Sentiment140
3303,0,Sentiment140
3304,0,Sentiment140
3305,0,Sentiment140
3306,0,Sentiment140
3307,0,Sentiment140
3308,1,Sentiment140
3309,0,Sentiment140
3310,0,Sentiment140
3311,1,Sentiment140
3312,1,Sentiment140
3313,1,Sentiment140
3314,1,Sentiment140
3315,0,Sentiment140
3316,1,Sentiment140
3317,0,Sentiment140
3318,0,Sentiment140
3319,0,Sentiment140
3320,1,Sentiment140
3321,0,Sentiment140
3322,0,Sentiment140
3323,1,Sentiment140
3324,0,Sentiment140
3325,0,Sentiment140
3326,0,Sentiment140
3327,0,Sentiment140
3328,1,Sentiment140
3329,0,Sentiment140
3330,0,Sentiment140
3331,0,Sentiment140
3332,0,Sentiment140
3333,1,Sentiment140
3334,0,Sentiment140
3335,0,Sentiment140
3336,0,Sentiment140
3337,1,Sentiment140
3338,0,Sentiment140
3339,1,Sentiment140
3340,1,Sentiment140
3341,0,Sentiment140
3342,0,Sentiment140
3343,0,Sentiment140
3344,0,Sentiment140
3345,0,Sentiment140
3346,0,Sentiment140
3347,0,Sentiment140
3348,0,Sentiment140
3349,1,Sentiment140
3350,1,Sentiment140
3351,0,Sentiment140
3352,1,Sentiment140
3353,1,Sentiment140
3354,1,Sentiment140
3355,0,Sentiment140
3356,0,Sentiment140
3357,0,Sentiment140
3358,0,Sentiment140
3359,0,Sentiment140
3360,0,Sentiment140
3361,0,Sentiment140
3362,0,Sentiment140
3363,0,Sentiment140
3364,0,Sentiment140
3365,0,Sentiment140
3366,0,Sentiment140
3367,0,Sentiment140
3368,0,Sentiment140
3369,1,Sentiment140
3370,1,Sentiment140
3371,0,Sentiment140
3372,0,Sentiment140
3373,0,Sentiment140
3374,0,Sentiment140
3375,1,Sentiment140
3376,0,Sentiment140
3377,0,Sentiment140
3378,1,Sentiment140
3379,0,Sentiment140
3380,0,Sentiment140
3381,0,Sentiment140
3382,0,Sentiment140
3383,0,Sentiment140
3384,0,Sentiment140
3385,0,Sentiment140
3386,1,Sentiment140
3387,0,Sentiment140
3388,0,Sentiment140
3389,1,Sentiment140
3390,0,Sentiment140
3391,0,Sentiment140
3392,0,Sentiment140
3393,0,Sentiment140
3394,1,Sentiment140
3395,0,Sentiment140
3396,0,Sentiment140
3397,0,Sentiment140
3398,0,Sentiment140
3399,0,Sentiment140
3400,0,Sentiment140
3401,0,Sentiment140
3402,0,Sentiment140
3403,0,Sentiment140
3404,0,Sentiment140
3405,0,Sentiment140
3406,0,Sentiment140
3407,0,Sentiment140
3408,0,Sentiment140
3409,0,Sentiment140
3410,0,Sentiment140
3411,0,Sentiment140
3412,0,Sentiment140
3413,1,Sentiment140
3414,0,Sentiment140
3415,0,Sentiment140
3416,1,Sentiment140
3417,0,Sentiment140
3418,1,Sentiment140
3419,1,Sentiment140
3420,0,Sentiment140
3421,1,Sentiment140
3422,0,Sentiment140
3423,0,Sentiment140
3424,0,Sentiment140
3425,0,Sentiment140
3426,0,Sentiment140
3427,1,Sentiment140
3428,0,Sentiment140
3429,0,Sentiment140
3430,1,Sentiment140
3431,0,Sentiment140
3432,0,Sentiment140
3433,1,Sentiment140
3434,1,Sentiment140
3435,0,Sentiment140
3436,0,Sentiment140
3437,0,Sentiment140
3438,0,Sentiment140
3439,0,Sentiment140
3440,0,Sentiment140
3441,1,Sentiment140
3442,0,Sentiment140
3443,0,Sentiment140
3444,0,Sentiment140
3445,0,Sentiment140
3446,0,Sentiment140
3447,1,Sentiment140
3448,0,Sentiment140
3449,0,Sentiment140
3450,0,Sentiment140
3451,0,Sentiment140
3452,0,Sentiment140
3453,0,Sentiment140
3454,0,Sentiment140
3455,0,Sentiment140
3456,0,Sentiment140
3457,0,Sentiment140
3458,0,Sentiment140
3459,0,Sentiment140
3460,1,Sentiment140
3461,1,Sentiment140
3462,1,Sentiment140
3463,1,Sentiment140
3464,1,Sentiment140
3465,1,Sentiment140
3466,1,Sentiment140
3467,0,Sentiment140
3468,0,Sentiment140
3469,1,Sentiment140
3470,0,Sentiment140
3471,1,Sentiment140
3472,1,Sentiment140
3473,0,Sentiment140
3474,1,Sentiment140
3475,0,Sentiment140
3476,0,Sentiment140
3477,0,Sentiment140
3478,0,Sentiment140
3479,0,Sentiment140
3480,0,Sentiment140
3481,0,Sentiment140
3482,0,Sentiment140
3483,1,Sentiment140
3484,1,Sentiment140
3485,0,Sentiment140
3486,0,Sentiment140
3487,0,Sentiment140
3488,0,Sentiment140
3489,0,Sentiment140
3490,0,Sentiment140
3491,0,Sentiment140
3492,0,Sentiment140
3493,0,Sentiment140
3494,0,Sentiment140
3495,0,Sentiment140
3496,0,Sentiment140
3497,0,Sentiment140
3498,0,Sentiment140
3499,0,Sentiment140
3500,1,Sentiment140
3501,0,Sentiment140
3502,1,Sentiment140
3503,1,Sentiment140
3504,0,Sentiment140
3505,1,Sentiment140
3506,0,Sentiment140
3507,0,Sentiment140
3508,0,Sentiment140
3509,0,Sentiment140
3510,1,Sentiment140
3511,0,Sentiment140
3512,0,Sentiment140
3513,1,Sentiment140
3514,1,Sentiment140
3515,0,Sentiment140
3516,0,Sentiment140
3517,0,Sentiment140
3518,0,Sentiment140
3519,0,Sentiment140
3520,0,Sentiment140
3521,0,Sentiment140
3522,0,Sentiment140
3523,1,Sentiment140
3524,0,Sentiment140
3525,0,Sentiment140
3526,0,Sentiment140
3527,0,Sentiment140
3528,0,Sentiment140
3529,0,Sentiment140
3530,0,Sentiment140
3531,0,Sentiment140
3532,0,Sentiment140
3533,0,Sentiment140
3534,1,Sentiment140
3535,0,Sentiment140
3536,0,Sentiment140
3537,1,Sentiment140
3538,0,Sentiment140
3539,0,Sentiment140
3540,0,Sentiment140
3541,0,Sentiment140
3542,0,Sentiment140
3543,0,Sentiment140
3544,0,Sentiment140
3545,0,Sentiment140
3546,0,Sentiment140
3547,0,Sentiment140
3548,0,Sentiment140
3549,0,Sentiment140
3550,0,Sentiment140
3551,0,Sentiment140
3552,0,Sentiment140
3553,0,Sentiment140
3554,0,Sentiment140
3555,1,Sentiment140
3556,0,Sentiment140
3557,0,Sentiment140
3558,0,Sentiment140
3559,0,Sentiment140
3560,1,Sentiment140
3561,0,Sentiment140
3562,1,Sentiment140
3563,0,Sentiment140
3564,0,Sentiment140
3565,0,Sentiment140
3566,0,Sentiment140
3567,0,Sentiment140
3568,0,Sentiment140
3569,1,Sentiment140
3570,0,Sentiment140
3571,0,Sentiment140
3572,0,Sentiment140
3573,0,Sentiment140
3574,0,Sentiment140
3575,0,Sentiment140
3576,1,Sentiment140
